2,13920, Note_on_c,1,52,62,
2,13967, Note_on_c,1,52,0,
2,13967, Note_on_c,1,48,0,
2,14160, Note_on_c,1,48,62,
2,14160, Note_on_c,1,52,62,
2,14207, Note_on_c,1,52,0,
2,14207, Note_on_c,1,48,0,
2,14400, Note_on_c,1,47,62,
2,14400, Note_on_c,1,52,62,
2,14880, Note_on_c,1,52,0,
2,14880, Note_on_c,1,47,0,
2,14880, Note_on_c,1,48,62,
2,14880, Note_on_c,1,52,62,
2,14976, Note_on_c,1,52,0,
2,14976, Note_on_c,1,48,0,
2,15360, Note_on_c,1,47,62,
2,15360, Note_on_c,1,52,62,
2,15840, Note_on_c,1,52,0,
2,15840, Note_on_c,1,47,0,
2,15840, Note_on_c,1,47,62,
2,15840, Note_on_c,1,52,62,
2,15840, Note_on_c,1,54,62,
2,15887, Note_on_c,1,54,0,
2,15887, Note_on_c,1,52,0,
2,15887, Note_on_c,1,47,0,
2,16080, Note_on_c,1,47,62,
2,16080, Note_on_c,1,52,62,
2,16080, Note_on_c,1,56,62,
2,16127, Note_on_c,1,56,0,
2,16127, Note_on_c,1,52,0,
2,16127, Note_on_c,1,47,0,
2,16320, Note_on_c,1,48,62,
2,16320, Note_on_c,1,52,62,
2,16320, Note_on_c,1,57,62,
2,16416, Note_on_c,1,57,0,
2,16416, Note_on_c,1,52,0,
2,16416, Note_on_c,1,48,0,
2,17280, Note_on_c,1,52,49,
2,17280, Note_on_c,1,55,49,
2,17760, Note_on_c,1,55,0,
2,17760, Note_on_c,1,52,0,
2,17760, Note_on_c,1,52,49,
2,17760, Note_on_c,1,55,49,
2,17807, Note_on_c,1,55,0,
2,17807, Note_on_c,1,52,0,
2,18000, Note_on_c,1,52,49,
2,18000, Note_on_c,1,57,49,
2,18047, Note_on_c,1,57,0,
2,18047, Note_on_c,1,52,0,
2,18240, Note_on_c,1,51,49,
2,18240, Note_on_c,1,59,49,
2,18720, Note_on_c,1,59,0,
2,18720, Note_on_c,1,51,0,
2,18720, Note_on_c,1,51,49,
2,18720, Note_on_c,1,59,49,
2,18816, Note_on_c,1,59,0,
2,18816, Note_on_c,1,51,0,
2,19200, Note_on_c,1,50,49,
2,19200, Note_on_c,1,54,49,
2,19680, Note_on_c,1,54,0,
2,19680, Note_on_c,1,50,0,
2,19680, Note_on_c,1,50,49,
2,19680, Note_on_c,1,54,49,
2,19727, Note_on_c,1,54,0,
2,19727, Note_on_c,1,50,0,
2,19920, Note_on_c,1,50,49,
2,19920, Note_on_c,1,56,49,
2,19967, Note_on_c,1,56,0,
2,19967, Note_on_c,1,50,0,
2,20160, Note_on_c,1,49,49,
2,20160, Note_on_c,1,57,49,
2,20640, Note_on_c,1,57,0,
2,20640, Note_on_c,1,49,0,
2,20640, Note_on_c,1,48,49,
2,20640, Note_on_c,1,57,49,
2,20736, Note_on_c,1,57,0,
2,20736, Note_on_c,1,48,0,
2,21120, Note_on_c,1,48,62,
2,21120, Note_on_c,1,52,62,
2,21600, Note_on_c,1,52,0,
2,21600, Note_on_c,1,48,0,
2,21600, Note_on_c,1,48,62,
2,21600, Note_on_c,1,52,62,
2,21647, Note_on_c,1,52,0,
2,21647, Note_on_c,1,48,0,
2,21840, Note_on_c,1,48,62,
2,21840, Note_on_c,1,52,62,
2,21887, Note_on_c,1,52,0,
2,21887, Note_on_c,1,48,0,
2,22080, Note_on_c,1,47,62,
2,22080, Note_on_c,1,52,62,
2,22560, Note_on_c,1,52,0,
2,22560, Note_on_c,1,47,0,
2,22560, Note_on_c,1,48,62,
2,22560, Note_on_c,1,52,62,
2,22656, Note_on_c,1,52,0,
2,22656, Note_on_c,1,48,0,
2,23040, Note_on_c,1,47,62,
2,23040, Note_on_c,1,52,62,
2,23520, Note_on_c,1,52,0,
2,23520, Note_on_c,1,47,0,
2,23520, Note_on_c,1,47,62,
2,23520, Note_on_c,1,52,62,
2,23520, Note_on_c,1,54,62,
2,23567, Note_on_c,1,54,0,
2,23567, Note_on_c,1,52,0,
2,23567, Note_on_c,1,47,0,
2,23760, Note_on_c,1,47,62,
2,23760, Note_on_c,1,52,62,
2,23760, Note_on_c,1,56,62,
2,23807, Note_on_c,1,56,0,
2,23807, Note_on_c,1,52,0,
2,23807, Note_on_c,1,47,0,
2,24000, Note_on_c,1,48,62,
2,24000, Note_on_c,1,52,62,
2,24000, Note_on_c,1,57,62,
2,24096, Note_on_c,1,57,0,
2,24096, Note_on_c,1,52,0,
2,24096, Note_on_c,1,48,0,
2,24960, Note_on_c,1,60,49,
2,25920, Note_on_c,1,60,0,
2,25920, Note_on_c,1,59,49,
2,26880, Note_on_c,1,59,0,
2,26880, Note_on_c,1,59,49,
2,26940, Note_on_c,1,59,0,
2,26940, Note_on_c,1,60,49,
2,27000, Note_on_c,1,60,0,
2,27000, Note_on_c,1,62,49,
2,27600, Note_on_c,1,62,0,
2,27600, Note_on_c,1,60,49,
2,27720, Note_on_c,1,60,0,
2,27720, Note_on_c,1,59,49,
2,27840, Note_on_c,1,59,0,
2,27840, Note_on_c,1,59,49,
2,28080, Note_on_c,1,59,0,
2,28080, Note_on_c,1,60,49,
2,28320, Note_on_c,1,60,0,
2,28320, Note_on_c,1,60,49,
2,28800, Note_on_c,1,60,0,
2,28800, Note_on_c,1,60,49,
2,29520, Note_on_c,1,60,0,
2,29520, Note_on_c,1,60,49,
2,29640, Note_on_c,1,60,0,
2,29640, Note_on_c,1,62,49,
2,29760, Note_on_c,1,62,0,
2,29760, Note_on_c,1,63,49,
2,30000, Note_on_c,1,63,0,
2,30000, Note_on_c,1,64,49,
2,30240, Note_on_c,1,64,0,
2,30240, Note_on_c,1,64,49,
2,30287, Note_on_c,1,64,0,
2,30480, Note_on_c,1,64,49,
2,30527, Note_on_c,1,64,0,
2,30720, Note_on_c,1,62,49,
2,30780, Note_on_c,1,62,0,
2,30780, Note_on_c,1,64,49,
2,30840, Note_on_c,1,64,0,
2,30840, Note_on_c,1,65,49,
2,31440, Note_on_c,1,65,0,
2,31440, Note_on_c,1,64,49,
2,31560, Note_on_c,1,64,0,
2,31560, Note_on_c,1,62,49,
2,31680, Note_on_c,1,62,0,
2,31680, Note_on_c,1,62,49,
2,31920, Note_on_c,1,62,0,
2,31920, Note_on_c,1,64,49,
2,32160, Note_on_c,1,64,0,
2,32160, Note_on_c,1,64,49,
2,32640, Note_on_c,1,64,0,
2,32640, Note_on_c,1,64,49,
2,33600, Note_on_c,1,64,0,
2,33600, Note_on_c,1,63,49,
2,34560, Note_on_c,1,63,0,
2,34560, Note_on_c,1,62,49,
2,34800, Note_on_c,1,62,0,
2,34800, Note_on_c,1,59,49,
2,34920, Note_on_c,1,59,0,
2,34920, Note_on_c,1,61,49,
2,35040, Note_on_c,1,61,0,
2,35040, Note_on_c,1,62,49,
2,35280, Note_on_c,1,62,0,
2,35280, Note_on_c,1,64,49,
2,35400, Note_on_c,1,64,0,
2,35400, Note_on_c,1,62,49,
2,35520, Note_on_c,1,62,0,
2,35520, Note_on_c,1,62,49,
2,35760, Note_on_c,1,62,0,
2,35760, Note_on_c,1,61,49,
2,36000, Note_on_c,1,61,0,
2,36000, Note_on_c,1,60,49,
2,36480, Note_on_c,1,60,0,
2,36480, Note_on_c,1,60,49,
2,37440, Note_on_c,1,60,0,
2,37440, Note_on_c,1,59,49,
2,37920, Note_on_c,1,59,0,
2,37920, Note_on_c,1,60,49,
2,38400, Note_on_c,1,60,0,
2,38400, Note_on_c,1,59,49,
2,38460, Note_on_c,1,59,0,
2,38460, Note_on_c,1,60,49,
2,38520, Note_on_c,1,60,0,
2,38520, Note_on_c,1,62,49,
2,39120, Note_on_c,1,62,0,
2,39120, Note_on_c,1,60,49,
2,39240, Note_on_c,1,60,0,
2,39240, Note_on_c,1,59,49,
2,39360, Note_on_c,1,59,0,
2,39360, Note_on_c,1,57,49,
2,39407, Note_on_c,1,57,0,
2,39600, Note_on_c,1,57,49,
2,39720, Note_on_c,1,57,0,
2,39720, Note_on_c,1,59,49,
2,39840, Note_on_c,1,59,0,
2,39840, Note_on_c,1,60,49,
2,39887, Note_on_c,1,60,0,
2,40080, Note_on_c,1,60,49,
2,40200, Note_on_c,1,60,0,
2,40200, Note_on_c,1,62,49,
2,40320, Note_on_c,1,62,0,
2,40320, Note_on_c,1,64,49,
2,40320, End_track,,,,
0,0, End_of_file,,,,
