2,18480, Note_on_c,2,58,0
2,18480, Note_on_c,2,51,49
2,18720, Note_on_c,2,51,0
2,18720, Note_on_c,2,55,62
2,18960, Note_on_c,2,55,0
2,18960, Note_on_c,2,58,62
2,19200, Note_on_c,2,58,0
2,19200, Note_on_c,2,65,62
2,19440, Note_on_c,2,65,0
2,19440, Control_c,2,64,0
2,19440, Note_on_c,2,63,62
2,19680, Note_on_c,2,63,0
2,19680, Control_c,2,64,127
2,19680, Note_on_c,2,62,62
2,19920, Note_on_c,2,62,0
2,19920, Note_on_c,2,58,62
2,20160, Note_on_c,2,58,0
2,20160, Note_on_c,2,63,62
2,20400, Note_on_c,2,63,0
2,20400, Note_on_c,2,58,62
2,20640, Note_on_c,2,58,0
2,20640, Note_on_c,2,56,62
2,20880, Note_on_c,2,56,0
2,20880, Control_c,2,64,0
2,20880, Note_on_c,2,53,62
2,21120, Note_on_c,2,53,0
2,21120, Control_c,2,64,127
2,21120, Note_on_c,2,55,49
2,21360, Note_on_c,2,55,0
2,21360, Note_on_c,2,51,49
2,21360, Note_on_c,2,55,49
2,21360, Note_on_c,2,58,49
2,21600, Note_on_c,2,58,0
2,21600, Note_on_c,2,55,0
2,21600, Note_on_c,2,51,0
2,21600, Note_on_c,2,51,49
2,21600, Note_on_c,2,55,49
2,21600, Note_on_c,2,58,49
2,21840, Note_on_c,2,58,0
2,21840, Note_on_c,2,55,0
2,21840, Note_on_c,2,51,0
2,21840, Note_on_c,2,51,49
2,21840, Note_on_c,2,55,49
2,21840, Note_on_c,2,58,49
2,22080, Note_on_c,2,58,0
2,22080, Note_on_c,2,55,0
2,22080, Note_on_c,2,51,0
2,22080, Note_on_c,2,51,49
2,22080, Note_on_c,2,55,49
2,22080, Note_on_c,2,58,49
2,22320, Note_on_c,2,58,0
2,22320, Note_on_c,2,55,0
2,22320, Note_on_c,2,51,0
2,22320, Note_on_c,2,51,49
2,22320, Note_on_c,2,55,49
2,22320, Note_on_c,2,58,49
2,22560, Note_on_c,2,58,0
2,22560, Note_on_c,2,55,0
2,22560, Note_on_c,2,51,0
2,22560, Note_on_c,2,51,49
2,22560, Note_on_c,2,55,49
2,22560, Note_on_c,2,58,49
2,22800, Note_on_c,2,58,0
2,22800, Note_on_c,2,55,0
2,22800, Note_on_c,2,51,0
2,22800, Note_on_c,2,51,49
2,22800, Note_on_c,2,55,49
2,22800, Note_on_c,2,58,49
2,23040, Note_on_c,2,58,0
2,23040, Note_on_c,2,55,0
2,23040, Note_on_c,2,51,0
2,23040, Note_on_c,2,51,49
2,23040, Note_on_c,2,55,49
2,23040, Note_on_c,2,58,49
2,23280, Note_on_c,2,58,0
2,23280, Note_on_c,2,55,0
2,23280, Note_on_c,2,51,0
2,23280, Note_on_c,2,51,49
2,23280, Note_on_c,2,55,49
2,23280, Note_on_c,2,58,49
2,23520, Note_on_c,2,58,0
2,23520, Note_on_c,2,55,0
2,23520, Note_on_c,2,51,0
2,23520, Note_on_c,2,51,49
2,23520, Note_on_c,2,55,49
2,23520, Note_on_c,2,58,49
2,23760, Note_on_c,2,58,0
2,23760, Note_on_c,2,55,0
2,23760, Note_on_c,2,51,0
2,23760, Note_on_c,2,51,49
2,23760, Note_on_c,2,55,49
2,23760, Note_on_c,2,58,49
2,24000, Note_on_c,2,58,0
2,24000, Note_on_c,2,55,0
2,24000, Note_on_c,2,51,0
2,24000, Note_on_c,2,51,49
2,24000, Note_on_c,2,55,49
2,24000, Note_on_c,2,58,49
2,24240, Note_on_c,2,58,0
2,24240, Note_on_c,2,55,0
2,24240, Note_on_c,2,51,0
2,24240, Note_on_c,2,51,49
2,24240, Note_on_c,2,55,49
2,24240, Note_on_c,2,58,49
2,24480, Note_on_c,2,58,0
2,24480, Note_on_c,2,55,0
2,24480, Note_on_c,2,51,0
2,24480, Note_on_c,2,51,49
2,24480, Note_on_c,2,55,49
2,24480, Note_on_c,2,58,49
2,24720, Note_on_c,2,58,0
2,24720, Note_on_c,2,55,0
2,24720, Note_on_c,2,51,0
2,24720, Note_on_c,2,51,49
2,24720, Note_on_c,2,55,49
2,24720, Note_on_c,2,58,49
2,24960, Note_on_c,2,58,0
2,24960, Note_on_c,2,55,0
2,24960, Note_on_c,2,51,0
2,24960, Note_on_c,2,51,49
2,24960, Note_on_c,2,55,49
2,24960, Note_on_c,2,58,49
2,25200, Note_on_c,2,58,0
2,25200, Note_on_c,2,55,0
2,25200, Note_on_c,2,51,0
2,25200, Control_c,2,64,0
2,25200, Note_on_c,2,51,49
2,25200, Note_on_c,2,55,49
2,25200, Note_on_c,2,58,49
2,25440, Note_on_c,2,58,0
2,25440, Note_on_c,2,55,0
2,25440, Note_on_c,2,51,0
2,25440, Note_on_c,2,55,49
2,25440, Note_on_c,2,58,49
2,25680, Note_on_c,2,58,0
2,25680, Note_on_c,2,55,0
2,25680, Note_on_c,2,55,49
2,25680, Note_on_c,2,58,49
2,25920, Note_on_c,2,58,0
2,25920, Note_on_c,2,55,0
2,25920, Note_on_c,2,55,49
2,25920, Note_on_c,2,58,49
2,25920, Note_on_c,2,61,49
2,26160, Note_on_c,2,61,0
2,26160, Note_on_c,2,58,0
2,26160, Note_on_c,2,55,0
2,26160, Note_on_c,2,55,49
2,26160, Note_on_c,2,58,49
2,26160, Note_on_c,2,61,49
2,26400, Note_on_c,2,61,0
2,26400, Note_on_c,2,58,0
2,26400, Note_on_c,2,55,0
2,26400, Note_on_c,2,55,49
2,26400, Note_on_c,2,58,49
2,26400, Note_on_c,2,60,49
2,26640, Note_on_c,2,60,0
2,26640, Note_on_c,2,58,0
2,26640, Note_on_c,2,55,0
2,26640, Note_on_c,2,55,49
2,26640, Note_on_c,2,58,49
2,26640, Note_on_c,2,60,49
2,26880, Note_on_c,2,60,0
2,26880, Note_on_c,2,58,0
2,26880, Note_on_c,2,55,0
2,26880, Note_on_c,2,56,49
2,26880, Note_on_c,2,60,49
2,27120, Note_on_c,2,60,0
2,27120, Note_on_c,2,56,0
2,27120, Note_on_c,2,56,49
2,27120, Note_on_c,2,60,49
2,27360, Note_on_c,2,60,0
2,27360, Note_on_c,2,56,0
2,27600, Note_on_c,2,53,49
2,27600, Note_on_c,2,56,49
2,27600, Note_on_c,2,60,49
2,27840, Note_on_c,2,60,0
2,27840, Note_on_c,2,56,0
2,27840, Note_on_c,2,53,0
2,28080, Note_on_c,2,53,49
2,28080, Note_on_c,2,56,49
2,28080, Note_on_c,2,60,49
2,28320, Note_on_c,2,60,0
2,28320, Note_on_c,2,56,0
2,28320, Note_on_c,2,53,0
2,28560, Note_on_c,2,53,49
2,28560, Note_on_c,2,56,49
2,28560, Note_on_c,2,60,49
2,28800, Note_on_c,2,60,0
2,28800, Note_on_c,2,56,0
2,28800, Note_on_c,2,53,0
2,28800, Note_on_c,2,53,49
2,28800, Note_on_c,2,56,49
2,28800, Note_on_c,2,61,49
2,29040, Note_on_c,2,61,0
2,29040, Note_on_c,2,56,0
2,29040, Note_on_c,2,53,0
2,29040, Note_on_c,2,53,49
2,29040, Note_on_c,2,56,49
2,29040, Note_on_c,2,61,49
2,29280, Note_on_c,2,61,0
2,29280, Note_on_c,2,56,0
2,29280, Note_on_c,2,53,0
2,29280, Note_on_c,2,58,49
2,29280, Note_on_c,2,61,49
2,29280, Note_on_c,2,63,49
2,29520, Note_on_c,2,63,0
2,29520, Note_on_c,2,61,0
2,29520, Note_on_c,2,58,0
2,29520, Note_on_c,2,58,49
2,29520, Note_on_c,2,61,49
2,29520, Note_on_c,2,63,49
2,29760, Note_on_c,2,63,0
2,29760, Note_on_c,2,61,0
2,29760, Note_on_c,2,58,0
2,29760, Control_c,2,64,127
2,29760, Note_on_c,2,60,49
2,29760, Note_on_c,2,63,49
2,30000, Note_on_c,2,63,0
2,30000, Note_on_c,2,60,0
2,30000, Note_on_c,2,56,49
2,30000, Note_on_c,2,60,49
2,30000, Note_on_c,2,63,49
2,30240, Note_on_c,2,63,0
2,30240, Note_on_c,2,60,0
2,30240, Note_on_c,2,56,0
2,30240, Note_on_c,2,56,49
2,30240, Note_on_c,2,60,49
2,30240, Note_on_c,2,63,49
2,30480, Note_on_c,2,63,0
2,30480, Note_on_c,2,60,0
2,30480, Note_on_c,2,56,0
2,30480, Note_on_c,2,56,49
2,30480, Note_on_c,2,60,49
2,30480, Note_on_c,2,63,49
2,30720, Note_on_c,2,63,0
2,30720, Note_on_c,2,60,0
2,30720, Note_on_c,2,56,0
2,30720, Note_on_c,2,56,49
2,30720, Note_on_c,2,60,49
2,30720, Note_on_c,2,63,49
2,30960, Note_on_c,2,63,0
2,30960, Note_on_c,2,60,0
2,30960, Note_on_c,2,56,0
2,30960, Control_c,2,64,0
2,30960, Note_on_c,2,56,49
2,30960, Note_on_c,2,60,49
2,30960, Note_on_c,2,63,49
2,31200, Note_on_c,2,63,0
2,31200, Note_on_c,2,60,0
2,31200, Note_on_c,2,56,0
2,31200, Note_on_c,2,56,49
2,31200, Note_on_c,2,60,49
2,31200, Note_on_c,2,63,49
2,31440, Note_on_c,2,63,0
2,31440, Note_on_c,2,60,0
2,31440, Note_on_c,2,56,0
2,31440, Note_on_c,2,56,49
2,31440, Note_on_c,2,60,49
2,31440, Note_on_c,2,63,49
2,31680, Note_on_c,2,63,0
2,31680, Note_on_c,2,60,0
2,31680, Note_on_c,2,56,0
2,31920, Note_on_c,2,60,49
2,31920, Note_on_c,2,63,49
2,32160, Note_on_c,2,63,0
2,32160, Note_on_c,2,60,0
2,32160, Note_on_c,2,59,62
2,32160, Note_on_c,2,63,62
2,32160, Note_on_c,2,65,62
2,32400, Note_on_c,2,65,0
2,32400, Note_on_c,2,63,0
2,32400, Note_on_c,2,59,0
2,32640, Control_c,2,64,127
2,32640, Note_on_c,2,58,75
2,32640, Note_on_c,2,62,75
2,32640, Note_on_c,2,65,75
2,32880, Note_on_c,2,65,0
2,32880, Note_on_c,2,62,0
2,32880, Note_on_c,2,58,0
2,32880, Note_on_c,2,46,49
2,33120, Note_on_c,2,46,0
2,33120, Note_on_c,2,50,49
2,33360, Note_on_c,2,50,0
2,33360, Note_on_c,2,53,49
2,33600, Note_on_c,2,53,0
2,33600, Note_on_c,2,58,49
2,33840, Note_on_c,2,58,0
2,33840, Note_on_c,2,62,49
2,34080, Note_on_c,2,62,0
2,34080, Note_on_c,2,65,49
2,34560, Note_on_c,2,65,0
2,34560, Control_c,2,64,0
2,34560, Note_on_c,2,62,49
2,34800, Note_on_c,2,62,0
2,35040, Note_on_c,2,46,49
2,35040, Note_on_c,2,53,49
2,35040, Note_on_c,2,56,49
2,35520, Note_on_c,2,56,0
2,35520, Note_on_c,2,53,0
2,35520, Note_on_c,2,46,0
2,35520, Note_on_c,2,46,49
2,35520, Note_on_c,2,51,49
2,35520, Note_on_c,2,55,49
2,35616, Note_on_c,2,55,0
2,35616, Note_on_c,2,51,0
2,35616, Note_on_c,2,46,0
2,36000, Note_on_c,2,46,75
2,36000, Note_on_c,2,51,75
2,36000, Note_on_c,2,54,75
2,36000, Note_on_c,2,60,75
2,36960, Note_on_c,2,60,0
2,36960, Note_on_c,2,46,0
2,36960, Note_on_c,2,51,0
2,36960, Note_on_c,2,54,0
2,36960, Note_on_c,2,46,75
2,36960, Note_on_c,2,51,75
2,36960, Note_on_c,2,54,75
2,36960, Note_on_c,2,60,75
2,37830, Note_on_c,2,46,49
2,37860, Note_on_c,2,51,49
2,37890, Note_on_c,2,54,49
2,37920, Note_on_c,2,60,0
2,37920, Note_on_c,2,54,0
2,37920, Note_on_c,2,46,0
2,37920, Note_on_c,2,51,0
2,37920, Note_on_c,2,60,49
2,37943, Note_on_c,2,46,0
2,37967, Note_on_c,2,51,0
2,37992, Note_on_c,2,54,0
2,38016, Note_on_c,2,60,0
2,38310, Note_on_c,2,46,49
2,38340, Note_on_c,2,53,49
2,38370, Note_on_c,2,58,49
2,38400, Control_c,2,64,127
2,38400, Note_on_c,2,62,75
2,38640, Note_on_c,2,62,0
2,38640, Note_on_c,2,46,0
2,38640, Note_on_c,2,53,0
2,38640, Note_on_c,2,58,0
2,38640, Note_on_c,2,46,49
2,38880, Note_on_c,2,46,0
2,38880, Note_on_c,2,50,49
2,39120, Note_on_c,2,50,0
2,39120, Note_on_c,2,53,49
2,39360, Note_on_c,2,53,0
2,39360, Note_on_c,2,58,49
2,39600, Note_on_c,2,58,0
2,39600, Note_on_c,2,62,49
2,39840, Note_on_c,2,62,0
2,39840, Note_on_c,2,65,49
2,40320, Note_on_c,2,65,0
2,40320, Control_c,2,64,0
2,40320, Note_on_c,2,62,49
2,40560, Note_on_c,2,62,0
2,40800, Note_on_c,2,46,75
2,40800, Note_on_c,2,50,75
2,40800, Note_on_c,2,53,75
2,41280, Note_on_c,2,46,0
2,41280, Control_c,2,64,127
2,41280, Note_on_c,2,44,49
2,41520, Note_on_c,2,44,0
2,41520, Note_on_c,2,53,0
2,41520, Note_on_c,2,50,0
2,41760, Note_on_c,2,44,75
2,41760, Note_on_c,2,50,75
2,41760, Note_on_c,2,53,75
2,41760, Note_on_c,2,58,75
2,42720, Note_on_c,2,58,0
2,42720, Note_on_c,2,44,0
2,42720, Note_on_c,2,50,0
2,42720, Note_on_c,2,53,0
2,42720, Note_on_c,2,44,75
2,42720, Note_on_c,2,50,75
2,42720, Note_on_c,2,53,75
2,42720, Note_on_c,2,58,75
2,43680, Note_on_c,2,58,0
2,43680, Note_on_c,2,44,0
2,43680, Note_on_c,2,50,0
2,43680, Note_on_c,2,53,0
2,43680, Note_on_c,2,44,75
2,43680, Note_on_c,2,50,75
2,43680, Note_on_c,2,53,75
2,43680, Note_on_c,2,58,75
2,44160, Control_c,2,64,0
2,44640, Note_on_c,2,58,0
2,44640, Note_on_c,2,44,0
2,44640, Note_on_c,2,50,0
2,44640, Note_on_c,2,53,0
2,44640, Control_c,2,64,127
2,44640, Note_on_c,2,43,75
2,44640, Note_on_c,2,51,75
2,44640, Note_on_c,2,58,75
2,45600, Note_on_c,2,58,0
2,45600, Note_on_c,2,51,0
2,45600, Note_on_c,2,43,0
2,45600, Note_on_c,2,43,75
2,45600, Note_on_c,2,51,75
2,45600, Note_on_c,2,58,75
2,46560, Note_on_c,2,58,0
2,46560, Note_on_c,2,51,0
2,46560, Note_on_c,2,43,0
2,46560, Note_on_c,2,43,75
2,46560, Note_on_c,2,51,75
2,46560, Note_on_c,2,58,75
2,47040, Control_c,2,64,0
2,47520, Note_on_c,2,58,0
2,47520, Note_on_c,2,51,0
2,47520, Note_on_c,2,43,0
2,47520, Control_c,2,64,127
2,47520, Note_on_c,2,44,49
2,47520, Note_on_c,2,50,49
2,47520, Note_on_c,2,53,49
2,47520, Note_on_c,2,56,49
2,47616, Note_on_c,2,56,0
2,47616, Note_on_c,2,44,0
2,47616, Note_on_c,2,50,0
2,47616, Note_on_c,2,53,0
2,48000, Note_on_c,2,44,75
2,48000, Note_on_c,2,50,75
2,48000, Note_on_c,2,53,75
2,48000, Note_on_c,2,58,75
2,48480, Control_c,2,64,0
2,48960, Note_on_c,2,58,0
2,48960, Note_on_c,2,44,0
2,48960, Note_on_c,2,50,0
2,48960, Note_on_c,2,53,0
2,48960, Control_c,2,64,127
2,48960, Note_on_c,2,43,49
2,48960, Note_on_c,2,51,49
2,48960, Note_on_c,2,55,49
2,49056, Note_on_c,2,55,0
2,49056, Note_on_c,2,51,0
2,49056, Note_on_c,2,43,0
2,49440, Control_c,2,64,0
2,49440, Note_on_c,2,43,75
2,49440, Note_on_c,2,51,75
2,49440, Note_on_c,2,58,75
2,49920, Note_on_c,2,58,0
2,49920, Note_on_c,2,51,0
2,49920, Note_on_c,2,43,0
2,49920, Control_c,2,64,127
2,49920, Note_on_c,2,41,49
2,49920, Note_on_c,2,53,49
2,49967, Note_on_c,2,53,0
2,49967, Note_on_c,2,41,0
2,50160, Note_on_c,2,56,49
2,50160, Note_on_c,2,65,49
2,50160, Note_on_c,2,68,49
2,50207, Note_on_c,2,68,0
2,50207, Note_on_c,2,65,0
2,50207, Note_on_c,2,56,0
2,50400, Note_on_c,2,56,49
2,50400, Note_on_c,2,65,49
2,50400, Note_on_c,2,68,49
2,50447, Note_on_c,2,68,0
2,50447, Note_on_c,2,65,0
2,50447, Note_on_c,2,56,0
2,50640, Note_on_c,2,55,49
2,50640, Note_on_c,2,63,49
2,50640, Note_on_c,2,67,49
2,50687, Note_on_c,2,67,0
2,50687, Note_on_c,2,63,0
2,50687, Note_on_c,2,55,0
2,50880, Note_on_c,2,53,62
2,50880, Note_on_c,2,62,62
2,50880, Note_on_c,2,65,62
2,50927, Note_on_c,2,65,0
2,50927, Note_on_c,2,62,0
2,50927, Note_on_c,2,53,0
2,51120, Note_on_c,2,51,62
2,51120, Note_on_c,2,60,62
2,51120, Note_on_c,2,63,62
2,51167, Note_on_c,2,63,0
2,51167, Note_on_c,2,60,0
2,51167, Note_on_c,2,51,0
2,51360, Note_on_c,2,50,62
2,51360, Note_on_c,2,58,62
2,51360, Note_on_c,2,62,62
2,51407, Note_on_c,2,62,0
2,51407, Note_on_c,2,58,0
2,51407, Note_on_c,2,50,0
2,51600, Note_on_c,2,48,62
2,51600, Note_on_c,2,56,62
2,51600, Note_on_c,2,60,62
2,51647, Note_on_c,2,60,0
2,51647, Note_on_c,2,56,0
2,51647, Note_on_c,2,48,0
2,51840, Control_c,2,64,0
2,51840, Note_on_c,2,46,62
2,51840, Note_on_c,2,55,62
2,51840, Note_on_c,2,58,62
2,51887, Note_on_c,2,58,0
2,51887, Note_on_c,2,55,0
2,51887, Note_on_c,2,46,0
2,52080, Note_on_c,2,46,75
2,52080, Note_on_c,2,53,75
2,52080, Note_on_c,2,56,75
2,52127, Note_on_c,2,56,0
2,52127, Note_on_c,2,53,0
2,52127, Note_on_c,2,46,0
2,52320, Note_on_c,2,46,75
2,52320, Note_on_c,2,51,75
2,52320, Note_on_c,2,55,75
2,52367, Note_on_c,2,55,0
2,52367, Note_on_c,2,51,0
2,52367, Note_on_c,2,46,0
2,52560, Note_on_c,2,46,75
2,52560, Note_on_c,2,53,75
2,52607, Note_on_c,2,53,0
2,52607, Note_on_c,2,46,0
2,52800, Control_c,2,64,127
2,52800, Note_on_c,2,39,101
2,52800, Note_on_c,2,51,101
2,53280, Note_on_c,2,51,0
2,53280, Note_on_c,2,39,0
2,53280, Note_on_c,2,51,101
2,53280, Note_on_c,2,63,101
2,53760, Note_on_c,2,63,0
2,53760, Note_on_c,2,51,0
2,53760, Note_on_c,2,55,101
2,53760, Note_on_c,2,67,101
2,54240, Note_on_c,2,67,0
2,54240, Note_on_c,2,55,0
2,54240, Note_on_c,2,51,101
2,54240, Note_on_c,2,63,101
2,55200, Note_on_c,2,63,0
2,55200, Note_on_c,2,51,0
2,55200, Note_on_c,2,46,101
2,55200, Note_on_c,2,58,101
2,55680, Note_on_c,2,58,0
2,55680, Note_on_c,2,46,0
2,55680, Note_on_c,2,51,101
2,55680, Note_on_c,2,63,101
2,56160, Note_on_c,2,63,0
2,56160, Note_on_c,2,51,0
2,56160, Note_on_c,2,55,101
2,56160, Note_on_c,2,67,101
2,56640, Note_on_c,2,67,0
2,56640, Note_on_c,2,55,0
2,56640, Note_on_c,2,58,101
2,56640, Note_on_c,2,70,101
2,57120, Note_on_c,2,70,0
2,57120, Note_on_c,2,58,0
2,57120, Control_c,2,64,0
2,57120, Note_on_c,2,51,101
2,57120, Note_on_c,2,63,101
2,58080, Note_on_c,2,63,0
2,58080, Note_on_c,2,51,0
2,58080, Note_on_c,2,43,127
2,58080, Note_on_c,2,55,127
2,58560, Note_on_c,2,55,0
2,58560, Note_on_c,2,43,0
2,58560, Note_on_c,2,48,101
2,58560, Note_on_c,2,60,101
2,59040, Note_on_c,2,60,0
2,59040, Note_on_c,2,48,0
2,59040, Note_on_c,2,51,101
2,59040, Note_on_c,2,63,101
2,59520, Note_on_c,2,63,0
2,59520, Note_on_c,2,51,0
2,59520, Note_on_c,2,55,101
2,59520, Note_on_c,2,67,101
2,60000, Note_on_c,2,67,0
2,60000, Note_on_c,2,55,0
2,60000, Note_on_c,2,48,101
2,60000, Note_on_c,2,60,101
2,60000, End_track,,,
0,0, End_of_file,,,
